ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
84,4/11/2025,4,0.180999994,0.15,26,191.9400024,192.4290009,148.2100067,44.21839905,2,7.14027977,39.76589966,6.213290215,0.393999994,1.213999987,7.06799984,9.423999786,0.996703982,10.07079983,5085.629883,12596.59961,
85,4/11/2025,4,0.180999994,0.15,26,192.1470032,192.6360016,144.9689941,47.66699982,2,7.720880032,38.39630127,6.193059921,0.39199999,1.225999951,7.06799984,9.423999786,0.996887028,10.12119961,5087.649902,12601,
86,4/11/2025,4,0.186000004,0.15,26,196.7319946,197.2330017,148.651001,48.58190155,2,7.455910206,39.23310089,6.536250114,0.354000002,1.200000048,7.06799984,9.423999786,0.996887028,10.27219963,5086.450195,12600.59961,
87,4/11/2025,4,0.180999994,0.15,26,191.5099945,191.9980011,145.5509949,46.44649887,2,7.454470158,38.73590088,6.250909805,0.384000003,1.187999964,7.06799984,9.423999786,0.996765018,10.02040005,5085.75,12595.2998,
88,4/11/2025,4,0.179000005,0.15,26,190.1609955,190.6450043,144.7929993,45.85240173,2,7.321219921,38.09329987,6.283279896,0.335999995,1.20599997,7.06799984,9.423999786,0.996765018,9.970089912,5086.069824,12594.90039,
89,4/11/2025,4,0.179000005,0.15,26,189.4049988,189.8880005,142.8509979,47.03689957,2,7.459390163,38.04650116,6.325039864,0.504000008,1.222000003,7.06799984,9.423999786,0.996948004,10.27219963,5086.259766,12604.59961,
90,4/11/2025,4,0.175999999,0.15,26,186.8919983,187.3679962,144.1439972,43.22399902,2,6.96683979,38.44419861,6.225530148,0.35800001,1.190000057,7.06799984,9.423999786,0.996581972,10.07079983,5085.879883,12595.7998,
91,4/11/2025,4,0.178000003,0.15,26,189.2310028,189.7129974,143.9389954,45.77389908,2,7.201230049,39.08280182,6.377029896,0.416000009,1.15199995,7.06799984,9.423999786,0.996765018,10.17150021,5086.069824,12597.40039,
92,4/11/2025,4,0.174999997,0.15,26,186.1959991,186.6699982,144.072998,42.59700012,2,7.083109856,37.94240189,6.032670021,0.425999999,1.25999999,7.06799984,9.423999786,0.996887028,10.12119961,5089.279785,12597.7998,
93,4/11/2025,4,0.192000002,0.15,26,202.6750031,203.1909943,151.7030029,51.48830032,2,7.656360149,40.20970154,6.747139931,0.365999997,1.161999941,7.06799984,9.423999786,0.996703982,10.12119961,5086.009766,12593.7002,
